"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.147253720E1,2.213750035E-2,-2.036099911E0,2.403499931E-1
3.149253720E1,-1.814999990E-2,-2.077625036E0,2.648249865E-1
3.151253720E1,-8.043749630E-2,-2.017812490E0,2.843500078E-1
3.153253720E1,-1.036750004E-1,-2.051912546E0,2.745875120E-1
3.155253720E1,-1.049124971E-1,-2.153387547E0,2.147749960E-1
3.157253720E1,-2.429624945E-1,-2.227912426E0,1.315875053E-1
3.159253720E1,-4.873000085E-1,-2.219387531E0,1.196249947E-2
3.161253720E1,-6.851624846E-1,-2.444062471E0,-1.578499973E-1
3.163253720E1,-7.145875096E-1,-2.686062574E0,2.525874972E-1
3.165253720E1,-3.286249936E-2,-1.675712466E0,1.677500084E-2
3.167253720E1,8.419125080E-1,-9.109374881E-1,-1.187999994E-1
3.169253720E1,1.056962490E0,-1.997874975E-1,8.882500231E-2
3.171253720E1,7.649124861E-1,2.033624947E-1,1.475374997E-1
3.173253720E1,2.714250088E-1,4.085125029E-1,1.683000028E-1
3.175253720E1,-5.115000159E-2,5.747500062E-1,1.438249946E-1
3.177253720E1,4.042499885E-2,8.703749776E-1,8.153750002E-2
3.179253720E1,2.982375026E-1,1.057237506E0,4.729999974E-2
3.181253720E1,4.632374942E-1,1.162425041E0,1.429999992E-2
3.183253720E1,4.973374903E-1,1.373762488E0,-7.122500241E-2
3.185253720E1,5.120499730E-1,1.658387542E0,-7.603749633E-2
3.187253720E1,5.768125057E-1,1.828199983E0,5.472499877E-2
3.189253720E1,5.805249810E-1,1.787912488E0,2.635875046E-1
3.191253720E1,4.717625082E-1,1.929537535E0,3.955875039E-1
3.193253720E1,2.811875045E-1,2.072537422E0,3.955875039E-1
3.195253720E1,1.589500010E-1,2.269299984E0,4.003999829E-1
3.197253720E1,2.164250016E-1,2.341350079E0,4.786374867E-1
3.199253720E1,3.812874854E-1,2.183774948E0,5.946875215E-1
3.201253720E1,5.205749869E-1,2.048062563E0,4.896374941E-1
3.203253720E1,6.378625035E-1,2.055487394E0,2.708750069E-1
3.205253720E1,7.783874869E-1,2.149537563E0,1.512500048E-1
3.207253720E1,8.333874941E-1,2.198349953E0,1.365374923E-1
3.209253720E1,7.503374815E-1,2.061537504E0,1.267749965E-1
3.211253720E1,5.915250182E-1,1.971199989E0,4.124999791E-2
3.213253720E1,4.472874999E-1,1.982062459E0,-1.395625025E-1
3.215253720E1,3.764750063E-1,2.037062407E0,-2.556124926E-1
3.217253720E1,4.448125064E-1,2.138537407E0,-2.202749997E-1
3.219253720E1,5.670499802E-1,2.235062599E0,-2.116124928E-1
3.221253720E1,6.683874726E-1,2.225300074E0,-2.580874860E-1
3.223253720E1,7.063375115E-1,2.226537466E0,-2.873750031E-1
3.225253720E1,7.198125124E-1,2.216637373E0,-2.703250051E-1
3.227253720E1,7.380999923E-1,2.204537392E0,-2.213750035E-1
3.229253720E1,7.258625031E-1,2.116537571E0,-1.847999990E-1
3.231253720E1,6.463875175E-1,2.125062466E0,-2.421374917E-1
3.233253720E1,5.865749717E-1,2.186112404E0,-3.228499889E-1
3.235253720E1,5.267624855E-1,2.203299999E0,-3.973749876E-1
3.237253720E1,5.132874846E-1,2.285112381E0,-4.779500067E-1
3.239253720E1,4.362874925E-1,2.390162468E0,-4.828999937E-1
3.241253720E1,3.324750066E-1,2.474449873E0,-3.508999944E-1
3.243253720E1,3.409999907E-1,2.539212465E0,-3.253250122E-1
3.245253720E1,3.544749916E-1,2.622262478E0,-3.240875006E-1
3.247253720E1,3.397625089E-1,2.699262381E0,-2.605625093E-1
3.249253720E1,2.407625020E-1,2.850787401E0,-2.300374955E-1
3.251253720E1,1.674750000E-1,3.035312414E0,-1.823250055E-1
3.253253720E1,2.847625017E-1,3.062124968E0,-1.163249984E-1
3.255253720E1,4.448125064E-1,2.972887516E0,-2.722499892E-2
3.257253720E1,5.938624740E-1,2.792074919E0,4.372499883E-2
3.259253720E1,7.453874946E-1,2.693212509E0,6.077500060E-2
3.261253720E1,6.793875098E-1,2.810499907E0,5.596249923E-2
3.263253720E1,6.110500097E-1,2.990074873E0,1.924999990E-2
3.265253720E1,6.818624735E-1,3.162362576E0,5.774999969E-3
3.267253720E1,7.416750193E-1,3.279649973E0,9.006249905E-2
3.269253720E1,6.916249990E-1,3.466512442E0,2.208250016E-1
3.271253720E1,4.790500104E-1,3.718137503E0,2.831124961E-1
3.273253720E1,-9.143749624E-2,4.165287495E0,3.271124959E-1
3.275253720E1,-1.416250020E-1,4.473149776E0,5.579749942E-1
3.277253720E1,3.104749918E-1,4.679675102E0,9.648374915E-1
3.279253720E1,8.321499825E-1,4.756674767E0,1.338699937E0
3.281253720E1,1.094774961E0,4.910537243E0,1.630749941E0
3.283253720E1,1.105774999E0,5.056012630E0,1.849375010E0
3.285253720E1,1.162012458E0,4.843437672E0,1.970374942E0
3.287253720E1,1.319587469E0,4.650387287E0,2.110762596E0
3.289253720E1,1.576162457E0,4.539149761E0,2.323474884E0
3.291253720E1,1.885262489E0,4.530624866E0,2.564100027E0
3.293253720E1,2.309175014E0,4.347337246E0,2.643437386E0
3.295253720E1,2.497274876E0,3.990662575E0,2.430862427E0
3.297253720E1,2.370224953E0,3.506799936E0,1.890900016E0
3.299253720E1,1.958549976E0,3.669324875E0,1.658800006E0
3.301253720E1,1.609162450E0,3.905137539E0,1.537799954E0
3.303253720E1,1.739925027E0,3.716899872E0,1.501224995E0
3.305253720E1,2.144312382E0,3.101175070E0,1.403462529E0
3.307253720E1,2.036787510E0,2.561212540E0,1.134649992E0
3.309253720E1,1.410062551E0,2.474449873E0,5.996375084E-1
3.311253720E1,5.193374753E-1,2.948549986E0,4.736874998E-1
3.313253720E1,7.218749821E-2,3.246649981E0,6.215000153E-1
3.315253720E1,8.236249685E-1,2.855599880E0,1.066312551E0
3.317253720E1,1.772787452E0,2.276587486E0,1.451037526E0
3.319253720E1,2.295700073E0,1.935724974E0,1.668562531E0
3.321253720E1,2.171124935E0,2.005300045E0,1.691799998E0
3.323253720E1,1.643399954E0,2.231349945E0,1.486512542E0
3.325253720E1,7.661499977E-1,1.902724981E0,1.047887444E0
3.327253720E1,1.736624986E-1,8.838499784E-1,5.274500251E-1
3.329253720E1,-2.954874933E-1,-2.622124851E-1,-7.232499868E-2
3.331253720E1,-7.231125236E-1,-1.012274981E0,-6.307125092E-1
3.333253720E1,-1.062737465E0,-1.329900026E0,-1.005674958E0
3.335253720E1,-1.208075047E0,-1.366612434E0,-1.169437528E0
3.337253720E1,-8.551124930E-1,-1.566949964E0,-1.132725000E0
3.339253720E1,-5.055875182E-1,-1.912624955E0,-1.083912492E0
3.341253720E1,-4.384875000E-1,-2.139912605E0,-1.009387493E0
3.343253720E1,-5.178250074E-1,-2.270674944E0,-9.678624868E-1
3.345253720E1,-5.410624743E-1,-2.290199995E0,-9.433875084E-1
3.347253720E1,-6.205375195E-1,-2.284149885E0,-9.140999913E-1
3.349253720E1,-7.158250213E-1,-2.330487490E0,-8.615750074E-1
3.351253720E1,-7.023500204E-1,-2.479537487E0,-7.699999809E-1
3.353253720E1,-6.338750124E-1,-2.720299959E0,-7.272375226E-1
3.355253720E1,-7.805874944E-1,-2.831399918E0,-6.807624698E-1
3.357253720E1,-1.076212525E0,-2.715349913E0,-7.088124752E-1
3.359253720E1,-1.131212473E0,-2.827687502E0,-8.200500011E-1
3.361253720E1,-1.155550003E0,-2.874162436E0,-8.225250244E-1
3.363253720E1,-1.131212473E0,-2.870450020E0,-8.005250096E-1
3.365253720E1,-1.110450029E0,-2.788637400E0,-6.624749899E-1
3.367253720E1,-1.096974969E0,-2.813112497E0,-6.330500245E-1
3.369253720E1,-1.085975051E0,-2.871687412E0,-6.734749675E-1
3.371253720E1,-1.133550048E0,-2.810637474E0,-6.502375007E-1
3.373253720E1,-1.049262524E0,-2.899874926E0,-5.891875029E-1
3.375253720E1,-8.171625137E-1,-2.973162413E0,-5.146625042E-1
3.377253720E1,-8.746374846E-1,-2.922975063E0,-5.244249701E-1
3.379253720E1,-1.085975051E0,-2.808162451E0,-6.342874765E-1
3.381253720E1,-9.307374954E-1,-2.700637579E0,-6.025249958E-1
3.383253720E1,-5.948249698E-1,-2.660350084E0,-4.474250078E-1
3.385253720E1,-5.275874734E-1,-2.593112469E0,-2.751374841E-1
3.387253720E1,-7.964000106E-1,-2.447774887E0,-2.483250052E-1
3.389253720E1,-6.828249693E-1,-2.357437372E0,-3.264249861E-1
3.391253720E1,-3.199625015E-1,-2.403774977E0,-2.886124849E-1
3.393253720E1,-1.379124969E-1,-2.577300072E0,-1.518000066E-1
3.395253720E1,-4.335374832E-1,-2.719062567E0,-1.102750003E-1
3.397253720E1,-6.730625033E-1,-2.550349951E0,-1.187999994E-1
3.399253720E1,-2.722499967E-1,-2.599299908E0,-4.303750023E-2
3.401253720E1,-4.386249930E-2,-2.846112490E0,-2.956249937E-2
3.403253720E1,-3.847250044E-1,-2.922975063E0,-1.236125007E-1
3.405253720E1,-9.894499779E-1,-2.610300064E0,-1.968999952E-1
3.407253720E1,-1.083500028E0,-2.395250082E0,-2.323749959E-1
3.409253720E1,-6.828249693E-1,-2.681112528E0,-2.336124927E-1
3.411253720E1,-8.111125231E-1,-2.868112564E0,-2.813250124E-1
3.413253720E1,-1.156787515E0,-2.574825048E0,-3.240875006E-1
3.415253720E1,-8.856375217E-1,-2.434299946E0,-2.531374991E-1
3.417253720E1,-3.772999942E-1,-2.720299959E0,-1.236125007E-1
3.419253720E1,-4.115374982E-1,-2.921875000E0,-6.627500057E-2
3.421253720E1,-8.036875129E-1,-2.815587521E0,-8.703749627E-2
3.423253720E1,-6.058250070E-1,-2.726350069E0,-8.332499862E-2
3.425253720E1,-1.219625026E-1,-2.814349890E0,-7.562499959E-3
3.427253720E1,-4.592500031E-1,-2.708062410E0,-8.799999952E-3
3.429253720E1,-9.784500003E-1,-2.566299915E0,-1.498750038E-2
3.431253720E1,-1.116500020E0,-2.582112551E0,-3.203750029E-2
3.433253720E1,-1.059025049E0,-2.456300020E0,-7.603749633E-2
3.435253720E1,-9.735000134E-1,-2.133862495E0,-7.851249725E-2
3.437253720E1,-8.441125154E-1,-2.117912531E0,2.543750033E-2
3.439253720E1,-6.448749900E-1,-2.276725054E0,7.919999957E-2
3.441253720E1,-6.803500056E-1,-2.353724957E0,4.496249929E-2
3.443253720E1,-8.331124783E-1,-2.209625006E0,-6.503749639E-2
3.445253720E1,-1.008975029E0,-2.031150103E0,-1.835625023E-1
3.447253720E1,-1.079787493E0,-1.904099941E0,1.567500085E-2
3.449253720E1,-8.256874681E-1,-1.917575002E0,3.895374835E-1
3.451253720E1,-4.030124843E-1,-2.111862421E0,4.408249855E-1
3.453253720E1,-2.331999987E-1,-2.069099903E0,2.195875049E-1
3.455253720E1,-3.712500036E-1,-2.034862518E0,-3.987499978E-3
3.457253720E1,-3.957250118E-1,-2.145962477E0,-1.251249947E-2
3.459253720E1,-3.797749877E-1,-2.254724979E0,1.352999955E-1
3.461253720E1,-4.617249966E-1,-2.255962372E0,3.075875044E-1
3.463253720E1,-4.225375056E-1,-2.136199951E0,3.418250084E-1
3.465253720E1,-3.577750027E-1,-1.992100000E0,2.477750033E-1
3.467253720E1,-3.212000132E-1,-1.858862519E0,1.585374922E-1
3.469253720E1,-2.844874859E-1,-1.745287538E0,1.537249982E-1
3.471253720E1,-2.099625021E-1,-1.769762516E0,2.232999951E-1
3.473253720E1,-2.222000062E-1,-1.801524997E0,2.917749882E-1
3.475253720E1,-3.187249899E-1,-1.690287471E0,3.198249936E-1
3.477253720E1,-3.920125067E-1,-1.525424957E0,2.172500044E-1
3.479253720E1,-4.958249927E-1,-1.390949965E0,1.023000032E-1
3.481253720E1,-5.080624819E-1,-1.420374990E0,1.072499976E-1
3.483253720E1,-3.993000090E-1,-1.485137463E0,1.903000027E-1
3.485253720E1,-1.696749926E-1,-1.607237458E0,2.941125035E-1
3.487253720E1,-7.067500055E-2,-1.618237495E0,3.246375024E-1
3.489253720E1,-7.315000147E-2,-1.532712460E0,3.038749993E-1
3.491253720E1,-1.134374961E-1,-1.383662462E0,2.391124964E-1
3.493253720E1,-1.219625026E-1,-1.265137434E0,2.355374992E-1
3.495253720E1,-1.451999992E-1,-1.180850029E0,2.270125002E-1
3.497253720E1,-1.769624949E-1,-1.184562445E0,1.450625062E-1
3.499253720E1,-2.222000062E-1,-1.224849939E0,4.977500066E-2
3.501253720E1,-2.857249975E-1,-1.304324985E0,9.872499853E-2
3.503253720E1,-2.564375103E-1,-1.395900011E0,1.780624986E-1
3.505253720E1,-1.196250021E-1,-1.355612516E0,1.780624986E-1
3.507253720E1,-2.186249942E-2,-1.252900004E0,1.768250018E-1
3.509253720E1,5.142499879E-2,-1.146612525E0,9.748750180E-2
3.511253720E1,3.684999794E-2,-1.101512551E0,6.696250290E-2
3.513253720E1,8.662499487E-3,-1.033037543E0,1.243000031E-1
3.515253720E1,1.237499993E-2,-9.695125222E-1,2.305874974E-1
3.517253720E1,-1.099999994E-3,-8.815125227E-1,2.440624982E-1
3.519253720E1,-1.024374962E-1,-8.949875236E-1,1.340624988E-1
3.521253720E1,-1.696749926E-1,-8.339374661E-1,1.194875017E-1
3.523253720E1,-3.004375100E-1,-8.766999841E-1,1.732500046E-1
3.525253720E1,-4.738250077E-1,-8.729875088E-1,3.222999871E-1
3.527253720E1,-2.063875049E-1,-3.170749843E-1,1.560624987E-1
3.529253720E1,1.614249945E-1,-2.547875047E-1,-1.003750041E-2
3.531253720E1,5.181000233E-1,-2.242625058E-1,-6.324999966E-3
3.533253720E1,5.926250219E-1,-1.570249945E-1,3.519999981E-2
3.535253720E1,1.736624986E-1,1.311749965E-1,7.548750192E-2
3.537253720E1,-3.847250044E-1,8.018999696E-1,-1.053249985E-1
3.539253720E1,-2.844874859E-1,1.108662486E0,-1.627999991E-1
3.541253720E1,5.266249925E-2,1.334574938E0,-1.456124932E-1
3.543253720E1,3.202374876E-1,1.269812465E0,1.132999957E-1
3.545253720E1,4.289999902E-1,1.405524969E0,1.572999954E-1
3.547253720E1,4.961000085E-1,1.619337440E0,-2.749999985E-3
3.549253720E1,5.572875142E-1,1.819674969E0,-8.951249719E-2
3.551253720E1,5.805249810E-1,1.912487507E0,-1.622499898E-2
3.553253720E1,5.511000156E-1,1.923487544E0,8.524999768E-2
3.555253720E1,4.192374945E-1,2.018774986E0,9.501250088E-2
3.557253720E1,2.957625091E-1,2.247299910E0,4.001250118E-2
3.559253720E1,3.372874856E-1,2.504975080E0,-7.603749633E-2
3.561253720E1,4.632374942E-1,2.657737494E0,-1.005124971E-1
3.563253720E1,6.133875251E-1,2.704212427E0,-4.551250115E-2
3.565253720E1,7.453874946E-1,2.634500027E0,5.774999969E-3
3.567253720E1,8.149625063E-1,2.548974991E0,-3.575000167E-2
3.569253720E1,7.881500125E-1,2.655262470E0,-2.079000026E-1
3.571253720E1,7.563874722E-1,2.788500071E0,-2.568500042E-1
3.573253720E1,7.331500053E-1,2.770075083E0,-1.346125007E-1
3.575253720E1,6.941000223E-1,2.666262388E0,-6.379999965E-2
3.577253720E1,6.550499797E-1,2.645499945E0,-1.493249983E-1
3.579253720E1,7.001500130E-1,2.734737396E0,-2.910875082E-1
3.581253720E1,7.759125233E-1,2.821500063E0,-3.899500072E-1
3.583253720E1,7.563874722E-1,2.867837429E0,-3.631374836E-1
3.585253720E1,7.501999736E-1,2.795787573E0,-3.179000020E-1
3.587253720E1,8.089125156E-1,2.722500086E0,-3.081375062E-1
3.589253720E1,8.199124932E-1,2.810499907E0,-4.144249856E-1
3.591253720E1,7.026249766E-1,3.082887411E0,-5.671874881E-1
3.593253720E1,7.356249690E-1,3.202650070E0,-5.464249849E-1
3.595253720E1,8.541499972E-1,3.224649906E0,-4.609000087E-1
3.597253720E1,9.970124960E-1,3.267412424E0,-4.156624973E-1
3.599253720E1,9.396749735E-1,3.351700068E0,-3.643749952E-1
3.601253720E1,6.280999780E-1,3.472562551E0,-3.814249933E-1
3.603253720E1,5.828624964E-1,3.344274998E0,-3.581874967E-1
3.605253720E1,6.941000223E-1,3.115887403E0,-2.568500042E-1
3.607253720E1,7.380999923E-1,2.920362473E0,-1.310375035E-1
3.609253720E1,7.686250210E-1,2.867837429E0,-1.251249947E-2
3.611253720E1,8.051999807E-1,2.976599932E0,9.487500414E-3
3.613253720E1,6.965749860E-1,3.170887470E0,-3.575000167E-2
3.615253720E1,6.378625035E-1,3.310174942E0,-2.956249937E-2
3.617253720E1,6.549124718E-1,3.343174934E0,-2.749999985E-4
3.619253720E1,7.368624806E-1,3.390749931E0,9.143749624E-2
3.621253720E1,7.343875170E-1,3.440799952E0,1.988250017E-1
3.623253720E1,9.004874825E-1,3.501987457E0,3.968249857E-1
3.625253720E1,1.064249992E0,3.475037575E0,4.566375017E-1
3.627253720E1,1.099725008E0,3.647325039E0,4.774000049E-1
3.629253720E1,8.784874678E-1,3.861137390E0,4.883999825E-1
3.631253720E1,5.620999932E-1,3.980900049E0,5.384500027E-1
3.633253720E1,5.450500250E-1,3.946662426E0,6.447374821E-1
3.635253720E1,5.670499802E-1,3.880662441E0,6.326375008E-1
3.637253720E1,4.545750022E-1,4.041949749E0,7.339749932E-1
3.639253720E1,2.811875045E-1,4.313099861E0,8.757374883E-1
3.641253720E1,2.054249942E-1,4.496387482E0,9.282624722E-1
3.643253720E1,2.517625093E-1,4.581912518E0,9.844999909E-1
3.645253720E1,6.085749865E-1,4.606387615E0,1.221412539E0
3.647253720E1,1.142487526E0,4.454862595E0,1.528037548E0
3.649253720E1,1.513875008E0,4.355862617E0,1.717512488E0
3.651253720E1,1.763025045E0,4.347337246E0,1.856799960E0
3.653253720E1,1.998837471E0,4.256999969E0,1.878662467E0
3.655253720E1,2.390987396E0,3.797612429E0,1.677087545E0
3.657253720E1,2.276175022E0,3.504324913E0,1.258124948E0
3.659253720E1,1.642162442E0,3.647325039E0,7.950249910E-1
3.661253720E1,9.079124928E-1,3.993000031E0,5.213999748E-1
3.663253720E1,4.925250113E-1,3.971137524E0,4.358749986E-1
3.665253720E1,7.038624883E-1,3.530037403E0,6.741625071E-1
3.667253720E1,1.217012525E0,3.120699883E0,9.660750031E-1
3.669253720E1,1.285349965E0,2.761549950E0,1.250699997E0
3.671253720E1,1.214537501E0,2.458637476E0,1.305699944E0
3.673253720E1,1.143725038E0,2.060299873E0,1.317937493E0
3.675253720E1,8.076750040E-1,1.643674970E0,1.215362549E0
3.677253720E1,2.017125040E-1,1.247812510E0,8.157874942E-1
3.679253720E1,-5.605875254E-1,6.418499947E-1,2.270125002E-1
3.681253720E1,-8.989750147E-1,-2.377374917E-1,-3.436124921E-1
3.683253720E1,-8.892124891E-1,-1.053799987E0,-7.955750227E-1
3.685253720E1,-8.208749890E-1,-1.562000036E0,-9.238625169E-1
3.687253720E1,-6.546375155E-1,-1.746525049E0,-9.788625240E-1
3.689253720E1,-3.577750027E-1,-1.788049936E0,-1.006912470E0
3.691253720E1,3.437500075E-2,-1.854050040E0,-9.312874675E-1
3.693253720E1,4.350500107E-1,-2.076387405E0,-7.162374854E-1
3.695253720E1,5.278624892E-1,-2.550349951E0,-5.904250145E-1
3.697253720E1,1.528999954E-1,-3.075737476E0,-6.685249805E-1
3.699253720E1,-3.077250123E-1,-3.153975010E0,-7.882875204E-1
3.701253720E1,-6.608250141E-1,-3.134449959E0,-7.723374963E-1
3.703253720E1,-7.133499980E-1,-3.456887484E0,-7.027624846E-1
3.705253720E1,-6.082999706E-1,-3.966325045E0,-4.999499917E-1
3.707253720E1,-7.206375003E-1,-4.334137440E0,-2.971374989E-1
3.709253720E1,-9.429749846E-1,-4.443999767E0,-2.873750031E-1
3.711253720E1,-1.104262471E0,-4.404950142E0,-2.128500044E-1
3.713253720E1,-1.255787492E0,-4.255899906E0,1.553750038E-2
3.715253720E1,-1.612462521E0,-4.149612427E0,1.218250021E-1
3.717253720E1,-1.827512503E0,-4.095849991E0,1.475374997E-1
3.719253720E1,-1.459837437E0,-4.204612255E0,7.424999774E-2
3.721253720E1,-1.224025011E0,-4.461187363E0,-7.232499868E-2
3.723253720E1,-1.628412485E0,-4.408662319E0,-2.641375065E-1
3.725253720E1,-2.235612392E0,-3.921225071E0,-4.083749950E-1
3.727253720E1,-2.180612564E0,-3.472837448E0,-3.154250085E-1
3.729253720E1,-1.263074994E0,-3.702462435E0,-1.480875015E-1
3.731253720E1,-9.711624980E-1,-4.138612270E0,-3.986124992E-1
3.733253720E1,-1.497650027E0,-4.203374863E0,-7.100499868E-1
3.735253720E1,-1.865462542E0,-3.745224953E0,-7.968124747E-1
3.737253720E1,-1.685887456E0,-3.304262400E0,-6.294749975E-1
3.739253720E1,-1.373075008E0,-3.207737446E0,-4.291374981E-1
3.741253720E1,-1.032212496E0,-3.459362507E0,-4.767124951E-1
3.743253720E1,-7.390624881E-1,-3.839274883E0,-5.781875253E-1
3.745253720E1,-6.888750196E-1,-3.933325052E0,-5.146625042E-1
3.747253720E1,-1.221549988E0,-3.671937466E0,-4.547125101E-1
3.749253720E1,-1.661412477E0,-3.184499979E0,-4.291374981E-1
3.751253720E1,-1.204499960E0,-3.085500002E0,-3.924250007E-1
3.753253720E1,-7.048249841E-1,-3.443549871E0,-4.071374834E-1
3.755253720E1,-8.073999882E-1,-3.730649948E0,-3.594250083E-1
3.757253720E1,-1.363312483E0,-3.619412422E0,-3.471874893E-1
3.759253720E1,-1.643124938E0,-3.292025089E0,-3.741374910E-1
3.761253720E1,-1.092025042E0,-2.781349897E0,-2.873750031E-1
3.763253720E1,-7.035874724E-1,-2.736112595E0,-1.639000028E-1
3.765253720E1,-7.878749967E-1,-2.763062477E0,-1.236125007E-1
3.767253720E1,-1.019974947E0,-2.637112379E0,-1.223749965E-1
3.769253720E1,-9.662125111E-1,-2.438012600E0,-4.551250115E-2
3.771253720E1,-7.035874724E-1,-2.568774939E0,1.707749963E-1
3.773253720E1,-5.447750092E-1,-2.617587566E0,3.075875044E-1
3.775253720E1,-3.847250044E-1,-2.646874905E0,4.065875113E-1
3.777253720E1,7.424999960E-3,-2.510062456E0,2.490125000E-1
3.779253720E1,-1.000999957E-1,-2.577300072E0,1.182499975E-1
3.781253720E1,-2.844874859E-1,-2.255962372E0,3.027749956E-1
3.783253720E1,-3.712500036E-1,-2.215674877E0,5.263500214E-1
3.785253720E1,-2.589125037E-1,-2.262150049E0,6.741625071E-1
3.787253720E1,-1.978625059E-1,-2.345200062E0,6.863999963E-1
3.789253720E1,-1.428624988E-1,-2.284149885E0,5.801125169E-1
3.791253720E1,-1.684374958E-1,-2.171674967E0,4.713499844E-1
3.793253720E1,-2.539624870E-1,-2.124099970E0,4.615874887E-1
3.795253720E1,-2.821500003E-1,-2.154624939E0,4.993999898E-1
3.797253720E1,-2.833875120E-1,-2.216912508E0,4.786374867E-1
3.799253720E1,-2.967250049E-1,-2.257200003E0,3.931125104E-1
3.801253720E1,-3.884375095E-1,-2.233962536E0,2.844874859E-1
3.803253720E1,-5.692499876E-1,-2.110625029E0,1.377750039E-1
3.805253720E1,-7.145875096E-1,-1.987149954E0,6.819999963E-2
3.807253720E1,-7.743999958E-1,-1.900524974E0,6.572499871E-2
3.809253720E1,-7.353500128E-1,-1.900524974E0,1.084875017E-1
3.811253720E1,-6.913499832E-1,-1.906574965E0,1.377750039E-1
3.813253720E1,-6.363499761E-1,-1.852812529E0,4.496249929E-2
3.815253720E1,-6.278250217E-1,-1.773474932E0,8.291249722E-2
3.817253720E1,-5.680124760E-1,-1.675712466E0,2.392500043E-1
3.819253720E1,-3.920125067E-1,-1.575474977E0,3.075875044E-1
3.821253720E1,-1.648624986E-1,-1.504662514E0,2.905375063E-1
3.823253720E1,5.871250108E-2,-1.546187520E0,3.088249862E-1
3.825253720E1,2.371875048E-1,-1.670762539E0,3.320625126E-1
3.827253720E1,2.382874936E-1,-1.634187460E0,3.821125031E-1
3.829253720E1,1.564749926E-1,-1.510712504E0,3.980624974E-1
3.831253720E1,7.590000331E-2,-1.345849991E0,3.332999945E-1
3.833253720E1,-2.186249942E-2,-1.318899989E0,1.854874939E-1
3.835253720E1,-1.794375032E-1,-1.547425032E0,6.819999963E-2
3.837253720E1,-4.201999903E-1,-1.735525012E0,-3.684999794E-2
3.839253720E1,-9.711624980E-1,-1.719712496E0,-2.213750035E-1
3.841253720E1,-1.376787543E0,-1.202849984E0,-1.528999954E-1
3.843253720E1,-6.863999963E-1,-2.694999874E-1,5.101250112E-2
3.845253720E1,7.453874946E-1,4.390375018E-1,2.490125000E-1
3.847253720E1,1.148537517E0,3.646500111E-1,3.088249862E-1
3.849253720E1,8.553875089E-1,5.368000269E-1,1.597750038E-1
3.851253720E1,3.067624867E-1,1.123237491E0,-2.103749961E-1
3.853253720E1,1.259499937E-1,1.776912451E0,-7.173374891E-1
3.855253720E1,2.187625021E-1,1.768387437E0,-1.443749964E-1
3.857253720E1,4.521000087E-1,2.145824909E0,-3.575000167E-2
3.859253720E1,8.174374700E-1,2.192300081E0,-1.883749962E-1
3.861253720E1,7.918624878E-1,2.226399899E0,-6.917625070E-1
3.863253720E1,5.878124833E-1,2.613737583E0,-7.052375078E-1
3.865253720E1,2.334749997E-1,2.902075052E0,-5.317124724E-1
3.867253720E1,1.528999954E-1,3.016887426E0,-2.091374993E-1
3.869253720E1,4.423374832E-1,2.994887590E0,-1.431374997E-1
3.871253720E1,7.856749892E-1,2.953362465E0,-1.968999952E-1
3.873253720E1,9.702000022E-1,2.858074903E0,-2.274249941E-1
3.875253720E1,9.359624982E-1,2.919125080E0,-1.786125004E-1
3.877253720E1,7.942000031E-1,3.002312422E0,-1.003749967E-1
3.879253720E1,6.953374743E-1,3.014412403E0,-1.065625027E-1
3.881253720E1,6.318125129E-1,3.025412560E0,-1.553750038E-1
3.883253720E1,5.938624740E-1,2.997362375E0,-1.968999952E-1
3.885253720E1,6.549124718E-1,3.136650085E0,-2.703250051E-1
3.887253720E1,8.369625211E-1,3.398037434E0,-3.216125071E-1
3.889253720E1,9.750124812E-1,3.390749931E0,-2.811875045E-1
3.891253720E1,9.737749696E-1,3.253937483E0,-2.861374915E-1
3.893253720E1,9.884874821E-1,3.263700008E0,-4.461874962E-1
3.895253720E1,1.100962520E0,3.475037575E0,-7.272375226E-1
3.897253720E1,1.060537457E0,3.677850008E0,-9.006249905E-1
3.899253720E1,7.563874722E-1,3.846425056E0,-8.566250205E-1
3.901253720E1,6.171000004E-1,3.804899931E0,-7.528125048E-1
3.903253720E1,7.966749668E-1,3.592324972E0,-6.307125092E-1
3.905253720E1,1.065487504E0,3.255174875E0,-5.231875181E-1
3.907253720E1,1.226775050E0,3.130599976E0,-4.131875038E-1
3.909253720E1,1.162012458E0,3.368750095E0,-2.373249978E-1
3.911253720E1,9.750124812E-1,3.668087482E0,-7.479999959E-2
3.913253720E1,9.359624982E-1,3.837899923E0,9.501250088E-2
3.915253720E1,9.396749735E-1,3.835424900E0,1.707749963E-1
3.917253720E1,8.492000103E-1,3.925899982E0,2.343000025E-1
3.919253720E1,5.803874731E-1,4.307049751E0,2.953499854E-1
3.921253720E1,5.413374901E-1,4.631962299E0,4.774000049E-1
3.923253720E1,9.970124960E-1,4.537912369E0,7.229750156E-1
3.925253720E1,1.281774998E0,4.140950203E0,7.804499865E-1
3.927253720E1,9.824374914E-1,4.109187603E0,7.792124748E-1
3.929253720E1,5.938624740E-1,4.460912704E0,7.827875018E-1
3.931253720E1,3.849999905E-1,4.761487484E0,7.510250211E-1
3.933253720E1,7.173374891E-1,4.782249928E0,9.453125000E-1
3.935253720E1,1.291537523E0,4.705249786E0,1.181125045E0
3.937253720E1,1.457637548E0,4.661387444E0,1.205600023E0
