"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.888375344E1,-7.688999772E-1,-1.519374967E0,-5.069624782E-1
3.890375344E1,-5.478000045E-1,-1.768525004E0,-4.837250113E-1
3.892375344E1,-5.013250113E-1,-1.684237480E0,-4.043875039E-1
3.894375345E1,-4.536125064E-1,-1.176037550E0,-1.185249984E-1
3.896375344E1,-4.585624933E-1,-1.317662477E0,-2.681249939E-2
3.898375345E1,-6.003249884E-1,-1.722049952E0,-1.978625059E-1
3.900375344E1,-6.113250256E-1,-1.855287433E0,-3.286249936E-1
3.902375345E1,-4.402749836E-1,-1.577950001E0,-2.393874973E-1
3.904375344E1,-3.352249861E-1,-1.183325052E0,-2.433750033E-2
3.906375344E1,-5.721374750E-1,-1.293324947E0,-9.762499481E-3
3.908375344E1,-6.331874728E-1,-1.647524953E0,-1.563374996E-1
3.910375344E1,-4.573250115E-1,-1.662237525E0,-2.161500007E-1
3.912375345E1,-3.950375021E-1,-1.347087502E0,-1.368124932E-1
3.914375344E1,-6.283749938E-1,-1.096562505E0,-7.204999775E-2
3.916375345E1,-8.592374921E-1,-1.356850028E0,-1.000999957E-1
3.918375344E1,-5.795624852E-1,-1.718474984E0,-1.428624988E-1
3.920375345E1,-5.148000121E-1,-1.739237547E0,-1.831499934E-1
3.922375344E1,-8.556625247E-1,-1.421612501E0,-2.051499933E-1
3.924375344E1,-9.484750032E-1,-1.224849939E0,-1.588124931E-1
3.926375344E1,-4.976125062E-1,-1.689187527E0,-6.104999781E-2
3.928375344E1,-4.573250115E-1,-2.004337549E0,-6.352499872E-2
3.930375345E1,-7.737125158E-1,-1.807574987E0,-1.355749965E-1
3.932375344E1,-1.071812510E0,-1.279850006E0,-1.526249945E-1
3.934375345E1,-8.129000068E-1,-1.206562519E0,-7.328750193E-2
3.936375344E1,-3.693250120E-1,-1.620712519E0,1.099999994E-2
3.938375344E1,-4.035624862E-1,-1.698949933E0,8.428750187E-2
3.940375344E1,-5.941374898E-1,-1.419137478E0,6.228749827E-2
3.942375344E1,-4.598000050E-1,-1.204087496E0,1.467124969E-1
3.944375345E1,-2.252250016E-1,-1.285899997E0,2.761000097E-1
3.946375344E1,-3.155624866E-1,-1.508375049E0,2.212374955E-1
3.948375345E1,-6.466624737E-1,-1.516899943E0,-1.099999994E-2
3.950375344E1,-5.928999782E-1,-1.224849939E0,1.594999991E-2
3.952375345E1,-3.987500072E-1,-1.099037528E0,1.197625026E-1
3.954375344E1,-3.987500072E-1,-1.187037468E0,1.222374961E-1
3.956375344E1,-4.951374829E-1,-1.248087525E0,7.947500050E-2
3.958375344E1,-5.538499951E-1,-1.174800038E0,3.299999982E-2
3.960375344E1,-6.503750086E-1,-1.110037446E0,-2.557500079E-2
3.962375345E1,-7.517125010E-1,-1.061224937E0,-1.380500048E-1
3.964375344E1,-8.042374849E-1,-1.103987455E0,-2.003374994E-1
3.966375345E1,-8.702374697E-1,-1.163800001E0,-2.088624984E-1
3.968375344E1,-7.786625028E-1,-1.361662507E0,-1.820500046E-1
3.970375345E1,-6.406124830E-1,-1.443612456E0,-1.918125004E-1
3.972375344E1,-6.784250140E-1,-1.400849938E0,-2.138125002E-1
3.974375344E1,-8.654249907E-1,-1.306800008E0,-2.173874974E-1
3.976375344E1,-8.727124929E-1,-1.257850051E0,-2.063875049E-1
3.978375344E1,-7.114250064E-1,-1.213850021E0,-1.808124930E-1
3.980375345E1,-6.234250069E-1,-1.179612517E0,-1.148125008E-1
3.982375344E1,-6.881874800E-1,-1.222375035E0,-1.050499976E-1
3.984375345E1,-6.148999929E-1,-1.289612532E0,-9.899999946E-2
3.986375344E1,-5.098500252E-1,-1.403187513E0,-8.304999769E-2
3.988375344E1,-4.463250041E-1,-1.389850020E0,-1.952499896E-2
3.990375344E1,-4.487999976E-1,-1.478950024E0,-9.528750181E-2
3.992375344E1,-3.913249969E-1,-1.533949971E0,-1.025749967E-1
3.994375345E1,-4.731374979E-1,-1.560899973E0,-9.899999946E-2
3.996375344E1,-4.743750095E-1,-1.555950046E0,-5.733750015E-2
3.998375345E1,-3.790875077E-1,-1.582900047E0,-1.223750040E-2
4.000375344E1,-2.667500079E-1,-1.530237436E0,-3.781250119E-2
4.002375345E1,-2.912249863E-1,-1.406900048E0,-8.181250095E-2
4.004375344E1,-3.815625012E-1,-1.318899989E0,-1.233374998E-1
4.006375344E1,-4.536125064E-1,-1.260324955E0,-1.220999956E-1
4.008375344E1,-4.793249965E-1,-1.226087451E0,-1.185249984E-1
4.010375344E1,-4.573250115E-1,-1.187037468E0,-6.833750010E-2
4.012375345E1,-3.547500074E-1,-1.191849947E0,6.476250291E-2
4.014375344E1,-2.459875047E-1,-1.124750018E0,1.357125044E-1
4.016375345E1,-1.689874977E-1,-1.057512522E0,1.515250057E-1
4.018375344E1,-1.641750038E-1,-9.757000208E-1,9.542500228E-2
4.020375345E1,-1.885125041E-1,-9.426999688E-1,1.087625027E-1
4.022375344E1,-2.374625057E-1,-9.549375176E-1,1.417624950E-1
4.024375344E1,-2.679874897E-1,-8.669375181E-1,5.995000154E-2
4.026375344E1,-2.582249939E-1,-6.604124904E-1,1.223750040E-2
4.028375344E1,-1.824624985E-1,-3.293125033E-1,-8.524999954E-3
4.030375345E1,-6.764999777E-2,-3.616249934E-2,1.594999991E-2
4.032375344E1,2.763750032E-2,2.118874937E-1,4.276249930E-2
4.034375345E1,5.582499877E-2,3.462249935E-1,8.662499487E-3
4.036375344E1,7.039999962E-2,4.842749834E-1,-2.337499987E-3
4.038375344E1,1.291124970E-1,7.543249726E-1,2.323750034E-2
4.040375344E1,1.388749927E-1,1.082949996E0,7.576250285E-2
4.042375344E1,2.109249979E-1,1.410337448E0,1.722874939E-1
4.044375345E1,4.052124918E-1,1.490912437E0,1.992374957E-1
4.046375344E1,6.263124943E-1,1.394525051E0,2.175250053E-1
4.048375345E1,7.924125195E-1,1.473862529E0,2.297624946E-1
4.050375344E1,1.002650023E0,1.798912525E0,3.482874930E-1
4.052375345E1,1.201750040E0,1.902724981E0,4.558124840E-1
4.054375344E1,1.088174939E0,1.787912488E0,3.372874856E-1
4.056375344E1,8.181250095E-1,1.732912540E0,1.600500047E-1
4.058375344E1,7.913125157E-1,2.150637388E0,1.137124971E-1
4.060375344E1,1.017225027E0,2.544024944E0,2.102375031E-1
4.062375345E1,1.059987545E0,2.407212496E0,2.443374991E-1
4.064375344E1,8.010749817E-1,1.870962501E0,9.776250273E-2
4.066375345E1,7.033125162E-1,1.929537535E0,-2.076249942E-2
4.068375344E1,7.827875018E-1,2.423162460E0,-4.812499974E-3
4.070375345E1,8.254125118E-1,2.705312490E0,2.447500080E-2
4.072375344E1,7.057874799E-1,2.497687578E0,-1.471249945E-2
4.074375344E1,5.933125019E-1,2.086012602E0,0.000000000E0
4.076375345E1,7.375500202E-1,2.118875027E0,1.490499973E-1
4.078375344E1,8.866000175E-1,2.184875011E0,2.223374993E-1
4.080375345E1,8.768374920E-1,1.994300008E0,1.453374922E-1
4.082375344E1,7.411249876E-1,1.855012536E0,8.428750187E-2
4.084375345E1,7.717875242E-1,1.982062459E0,1.698125005E-1
4.086375344E1,7.290250063E-1,2.015062571E0,1.795749962E-1
4.088375344E1,5.395500064E-1,1.825724959E0,7.947500050E-2
4.090375344E1,4.932124913E-1,1.797675014E0,-2.199999988E-2
4.092375344E1,6.654999852E-1,2.070062399E0,7.328750193E-2
4.094375345E1,8.353124857E-1,2.026062489E0,2.480500042E-1
4.096375344E1,8.866000175E-1,1.556912541E0,2.626250088E-1
4.098375345E1,8.658375144E-1,1.461624980E0,1.563374996E-1
4.100375344E1,7.521250248E-1,1.686437488E0,1.002374962E-1
4.102375345E1,7.290250063E-1,1.845250010E0,1.112374961E-1
4.104375344E1,8.181250095E-1,1.716962457E0,1.295250058E-1
4.106375344E1,7.497875094E-1,1.495862484E0,1.050499976E-1
4.108375344E1,6.445999742E-1,1.451862454E0,7.452499866E-2
4.110375344E1,7.290250063E-1,1.552099943E0,1.295250058E-1
4.112375345E1,8.780750036E-1,1.576437473E0,2.431000024E-1
4.114375344E1,8.926500082E-1,1.523912549E0,2.883374989E-1
4.116375345E1,8.793125153E-1,1.543575048E0,2.468124926E-1
4.118375344E1,7.277874947E-1,1.630200028E0,1.685750037E-1
4.120375345E1,6.312624812E-1,1.710912466E0,1.783374995E-1
4.122375344E1,7.913125157E-1,1.680387497E0,1.978625059E-1
4.124375344E1,8.658375144E-1,1.659624934E0,2.358125001E-1
4.126375345E1,8.425999880E-1,1.618100047E0,2.308624983E-1
4.128375344E1,6.630250216E-1,1.506862521E0,1.135749966E-1
4.130375345E1,5.432624817E-1,1.531337500E0,7.328750193E-2
4.132375344E1,5.494499803E-1,1.608337522E0,5.623750016E-2
4.134375345E1,5.432624817E-1,1.602149963E0,4.881250113E-2
4.136375344E1,4.724499881E-1,1.475100040E0,6.957499683E-2
4.138375344E1,4.907374978E-1,1.387099981E0,7.081250101E-2
4.140375344E1,4.907374978E-1,1.322337508E0,5.733750015E-2
4.142375344E1,3.796375096E-1,1.382287502E0,4.757500067E-2
4.144375345E1,3.881624937E-1,1.596099973E0,1.918125004E-1
4.146375344E1,5.249750018E-1,1.561862469E0,2.895750105E-1
4.148375345E1,5.469750166E-1,1.295524955E0,2.345750034E-1
4.150375344E1,5.090249777E-1,1.220999956E0,2.809124887E-1
4.152375345E1,4.675000012E-1,1.201475024E0,2.125750035E-1
4.154375344E1,3.869250119E-1,1.289337516E0,1.515250057E-1
4.156375344E1,3.539249897E-1,1.399337530E0,1.758625060E-1
4.158375344E1,2.903999984E-1,1.394525051E0,2.040500045E-1
4.160375344E1,2.256374955E-1,1.385862470E0,1.625249982E-1
4.162375345E1,1.889249980E-1,1.355337501E0,1.172875017E-1
4.164375344E1,1.181124970E-1,1.329762459E0,6.104999781E-2
4.166375345E1,1.677500084E-2,1.381049991E0,4.276249930E-2
4.168375344E1,-1.212750003E-1,1.473862529E0,5.004999787E-2
4.170375345E1,-2.825624943E-1,1.482387543E0,4.881250113E-2
4.172375344E1,-2.055625021E-1,1.363862514E0,7.933750004E-2
4.174375344E1,-8.827500045E-2,1.124475002E0,1.098624989E-1
4.176375345E1,7.287500054E-2,8.728500009E-1,2.333374918E-1
4.178375344E1,2.976875007E-1,6.687999964E-1,3.616249859E-1
4.180375345E1,4.284499884E-1,5.955125093E-1,3.946250081E-1
4.182375344E1,4.101625085E-1,6.297500134E-1,3.518624902E-1
4.184375345E1,4.113999903E-1,6.125624776E-1,3.224374950E-1
4.186375344E1,4.003999829E-1,3.999874890E-1,2.895750105E-1
4.188375344E1,3.819749951E-1,1.556500047E-1,2.271499932E-1
4.190375344E1,2.146375030E-1,-1.254000068E-1,1.623875052E-1
4.192375344E1,3.299999982E-3,-4.270749986E-1,1.245749965E-1
4.194375345E1,-3.987499978E-3,-6.641250253E-1,1.648624986E-1
4.196375344E1,4.537499975E-3,-8.754624724E-1,2.198625058E-1
4.198375345E1,-1.264999993E-2,-1.003749967E0,2.516250014E-1
4.200375344E1,-6.393750012E-2,-1.035512447E0,2.345750034E-1
4.202375345E1,-1.372250021E-1,-1.033037543E0,2.846249938E-1
4.204375344E1,-2.398000062E-1,-9.817500114E-1,3.469125032E-1
4.206375344E1,-3.057999909E-1,-9.047499895E-1,3.982000053E-1
4.208375344E1,-3.240875006E-1,-8.351749778E-1,4.189625084E-1
4.210375344E1,-2.593249977E-1,-7.581750154E-1,4.116750062E-1
4.212375345E1,-1.787499934E-1,-6.445999742E-1,4.116750062E-1
4.214375344E1,-1.212750003E-1,-5.614125133E-1,4.434374869E-1
4.216375345E1,-5.417500064E-2,-5.358374715E-1,5.057250261E-1
4.218375344E1,-1.507000029E-1,-5.590749979E-1,4.666749835E-1
4.220375345E1,-2.032250017E-1,-5.455999970E-1,3.236750066E-1
4.222375344E1,-2.007499933E-1,-5.040749907E-1,3.566749990E-1
4.224375344E1,-3.057999909E-1,-5.016000271E-1,4.556750059E-1
4.226375345E1,-3.558500111E-1,-6.151750088E-1,4.849624932E-1
4.228375344E1,-2.996124923E-1,-8.302249908E-1,5.191999674E-1
4.230375345E1,-2.545124888E-1,-1.012274981E0,6.193000078E-1
4.232375344E1,-2.910875082E-1,-1.088037491E0,7.525374889E-1
4.234375345E1,-3.265624940E-1,-1.125849962E0,8.405374885E-1
4.236375344E1,-2.435124964E-1,-1.102749944E0,1.006637454E0
4.238375344E1,-2.129874974E-1,-1.140562534E0,1.206974983E0
4.240375344E1,-2.275625020E-1,-1.318899989E0,1.315737486E0
4.242375344E1,-1.714625061E-1,-1.466712475E0,1.413499951E0
4.244375345E1,-1.042250022E-1,-1.645187497E0,1.569837451E0
4.246375344E1,-2.080374956E-1,-1.397137523E0,1.645599961E0
4.248375345E1,-3.973749876E-1,-9.817500114E-1,1.717649937E0
4.250375344E1,-5.110874772E-1,-8.021749854E-1,1.743362546E0
4.252375345E1,-3.388000131E-1,-7.544624805E-1,1.511262536E0
4.254375344E1,-7.122500241E-2,-9.219374657E-1,1.341312528E0
4.256375344E1,-1.251249947E-2,-9.732249975E-1,1.378024936E0
4.258375344E1,-6.462499965E-3,-9.132750034E-1,1.398787498E0
4.260375344E1,4.537499975E-3,-7.471749783E-1,1.302262545E0
4.262375345E1,-2.969999984E-2,-7.398874760E-1,1.316974998E0
4.264375344E1,-7.617499679E-2,-8.204625249E-1,1.236262441E0
4.266375345E1,5.211250111E-2,-1.023275018E0,1.093400002E0
4.268375344E1,1.608749926E-1,-1.125849962E0,1.007874966E0
4.270375345E1,1.743499935E-1,-9.634624720E-1,1.018875003E0
4.272375344E1,1.677500084E-2,-7.911750078E-1,1.043212533E0
4.274375344E1,-1.627999991E-1,-6.897000074E-1,9.931625128E-1
4.276375345E1,-8.098749816E-2,-6.641250253E-1,8.208749890E-1
4.278375344E1,-6.751249731E-2,-6.433625221E-1,6.975374818E-1
4.280375345E1,-5.527500063E-2,-5.088874698E-1,6.107749939E-1
4.282375344E1,-8.827500045E-2,-3.403125107E-1,5.007749796E-1
4.284375345E1,-1.200374961E-1,-1.900250018E-1,4.129124880E-1
4.286375344E1,-1.164624989E-1,-1.607374996E-1,4.104374945E-1
4.288375344E1,-5.417500064E-2,-2.144999951E-1,3.639625013E-1
4.290375344E1,1.677500084E-2,-1.900250018E-1,3.066250086E-1
4.292375344E1,3.024999984E-2,-1.436875015E-1,2.833875120E-1
4.294375345E1,3.877500072E-2,-1.692624986E-1,2.968625128E-1
4.296375344E1,2.653750032E-2,-1.644500047E-1,2.869625092E-1
4.298375345E1,5.774999969E-3,-6.173750013E-2,2.369125038E-1
4.300375344E1,-1.512499992E-3,-7.397499681E-2,2.466749996E-1
4.302375345E1,3.135000169E-2,-1.143999994E-1,2.491499931E-1
4.304375344E1,1.058750041E-2,-8.744999766E-2,2.124374956E-1
4.306375344E1,-2.690874934E-1,3.959999979E-2,1.611499935E-1
4.308375344E1,-1.225124970E-1,6.641250104E-2,1.183874980E-1
4.310375344E1,-8.937500417E-3,2.859999985E-2,1.208624989E-1
4.312375345E1,1.058750041E-2,1.388750039E-2,1.489125043E-1
4.314375344E1,-2.598750032E-2,2.736249939E-2,1.355749965E-1
4.316375345E1,-9.198749810E-2,9.817499667E-2,6.833750010E-2
