"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.998446375E1,6.559050083E0,8.205000311E-2,9.169050217E0
4.000356234E1,6.873000145E0,1.039500013E-1,8.938950539E0
4.002266080E1,6.895050526E0,-2.400000021E-2,8.515950203E0
4.004175946E1,6.901950359E0,-1.920000017E-1,8.203949928E0
4.006085803E1,6.850950241E0,-3.019500077E-1,8.199000359E0
4.007995651E1,6.780000210E0,-4.600500166E-1,8.254950523E0
4.009905519E1,6.669000149E0,-8.119500279E-1,8.185050011E0
4.011815364E1,6.496950150E0,-9.750000238E-1,8.158950806E0
4.013725220E1,6.763050556E0,-8.770500422E-1,8.215950012E0
4.015635065E1,7.005000114E0,-6.799500585E-1,8.104050636E0
4.017544932E1,7.456950188E0,-4.890000224E-1,7.732950211E0
4.019454777E1,7.366050243E0,-5.010000467E-1,7.467000484E0
4.021364635E1,7.177050114E0,-5.770500302E-1,7.206000328E0
4.023274501E1,7.800000191E0,-5.890500546E-1,7.480950356E0
4.025184349E1,8.061000824E0,-4.819500148E-1,8.022000313E0
4.027094205E1,7.981950283E0,-5.149500370E-1,8.688000679E0
4.029004074E1,7.882950306E0,-6.280500293E-1,8.968050003E0
4.030913922E1,7.737000465E0,-6.229500175E-1,8.824049950E0
4.032823778E1,7.824000359E0,-6.210000515E-1,8.616000175E0
4.034733647E1,7.864050388E0,-6.520500183E-1,8.611050606E0
4.036643496E1,7.759050369E0,-9.049500227E-1,8.901000023E0
4.038553351E1,7.657950401E0,-1.192950010E0,9.229050636E0
4.040463205E1,7.444950581E0,-1.293000102E0,9.211950302E0
4.042373076E1,7.479000568E0,-1.171050072E0,9.346050262E0
4.044282928E1,7.717950344E0,-1.059000015E0,9.406050682E0
4.046192777E1,7.606050491E0,-1.099050045E0,9.543000221E0
4.048102647E1,7.656000137E0,-1.162050009E0,9.805950165E0
4.050012492E1,7.050000191E0,-1.144950032E0,9.775050163E0
4.051922348E1,7.237050533E0,-1.036949992E0,9.186000824E0
4.053832215E1,7.861950397E0,-7.000500560E-1,8.403000832E0
4.055742061E1,8.128050804E0,-4.309500158E-1,8.416950226E0
4.057651915E1,7.359000206E0,-1.849500090E-1,9.354000092E0
4.059561783E1,6.954000473E0,-4.860000312E-1,9.708000183E0
4.061471628E1,6.520950317E0,-4.819500148E-1,8.548950195E0
4.063381480E1,6.507000446E0,-1.540500075E-1,7.869000435E0
4.065291348E1,6.595050335E0,2.140500098E-1,8.974950790E0
4.067201193E1,6.115950108E0,3.889500201E-1,1.036395073E1
4.069111042E1,5.608950138E0,2.380500138E-1,1.021800041E1
4.071020911E1,5.070000172E0,3.120000064E-1,9.217050552E0
4.072930759E1,4.479000092E0,4.060500264E-1,8.733000755E0
4.074840614E1,3.753000259E0,5.610000491E-1,9.532950401E0
4.076750461E1,3.294000149E0,5.520000458E-1,1.019895077E1
4.078660332E1,3.367950201E0,7.939500213E-1,9.909000397E0
4.080570185E1,3.310050249E0,1.011000037E0,9.526050568E0
4.082480054E1,2.440950155E0,1.144950032E0,9.673950195E0
4.084389900E1,1.996050119E0,1.134000063E0,1.001895046E1
4.086299751E1,1.858950138E0,1.287000060E0,9.376950264E0
4.088209597E1,1.737000108E0,1.579050064E0,9.181050301E0
4.090119469E1,1.270050049E0,1.737000108E0,9.952050209E0
4.092029324E1,3.610500097E-1,1.629000068E0,1.027995014E1
4.093939193E1,-6.705000252E-2,1.509000063E0,9.552000046E0
4.095849046E1,-1.800000072E-1,1.972050071E0,8.908050537E0
4.097758892E1,-7.695000619E-2,2.395050049E0,9.136050224E0
4.099668760E1,-2.779500186E-1,2.428950071E0,9.274050713E0
4.101578612E1,-8.209500313E-1,2.422049999E0,9.190950394E0
4.103488459E1,-1.261950016E0,2.541000128E0,9.070950508E0
4.105398325E1,-1.531950116E0,2.644050121E0,8.616000175E0
4.107308180E1,-1.803000093E0,2.970000029E0,8.584950447E0
4.109218045E1,-2.179050207E0,2.998950243E0,8.994000435E0
4.111127893E1,-2.725050211E0,2.898000240E0,9.283950806E0
4.113037744E1,-3.028950214E0,3.097050190E0,8.772000313E0
4.114947611E1,-2.895000219E0,3.535050154E0,8.452950478E0
4.116857466E1,-2.890050173E0,3.853050232E0,8.274000168E0
4.118767336E1,-3.223050117E0,3.970950127E0,7.840050220E0
4.120677190E1,-3.733050108E0,3.925050259E0,7.905000210E0
4.122587036E1,-3.847950220E0,3.958950281E0,8.014950752E0
4.124496905E1,-4.024950027E0,4.045050144E0,7.171950340E0
4.126406760E1,-4.048950195E0,4.288949966E0,6.511050224E0
4.128316630E1,-4.108950138E0,4.486050129E0,6.025050163E0
4.130226485E1,-4.369950294E0,4.488000393E0,6.010950089E0
4.132136356E1,-4.609050274E0,4.605000019E0,5.992050171E0
4.134046209E1,-4.828950405E0,4.561950207E0,5.626050472E0
4.135956080E1,-5.374950409E0,4.675050259E0,5.104050159E0
4.137865927E1,-5.445000172E0,4.689000130E0,5.179950237E0
4.139775778E1,-5.638950348E0,4.711050034E0,5.122950077E0
4.141685643E1,-5.916000366E0,4.729950428E0,4.834950447E0
4.143595496E1,-6.070050240E0,4.736999989E0,4.849950314E0
4.145505365E1,-5.860950470E0,4.806000233E0,4.785000324E0
4.147415217E1,-6.196050167E0,5.050950050E0,4.297049999E0
4.149325086E1,-6.469050407E0,5.134050369E0,3.655050278E0
4.151234941E1,-6.168000221E0,5.374050140E0,3.612000227E0
4.153144808E1,-6.208050251E0,5.470050335E0,3.376950264E0
4.155054665E1,-6.417000294E0,5.295000076E0,3.399000168E0
4.156964529E1,-6.757050514E0,5.316000462E0,2.973000050E0
4.158874383E1,-6.862050533E0,5.551050186E0,2.638050079E0
4.160784255E1,-6.745050430E0,5.671050072E0,2.482050180E0
4.162694110E1,-6.772950172E0,5.662950039E0,2.125050068E0
4.164603982E1,-6.771000385E0,5.709000111E0,1.701000094E0
4.166513839E1,-6.868950367E0,5.596050262E0,1.285050035E0
4.168423709E1,-6.988950253E0,5.568000317E0,7.390500307E-1
4.170333562E1,-7.024950504E0,5.635050297E0,6.859500408E-1
4.172243433E1,-7.042050362E0,5.608050346E0,8.730000257E-1
4.174153287E1,-7.269000530E0,5.641950130E0,7.680000067E-1
4.176063155E1,-7.462950230E0,5.503050327E0,9.349500537E-1
4.177973011E1,-7.260000229E0,5.692050457E0,1.042950034E0
4.179882882E1,-6.771000385E0,5.982000351E0,5.899500251E-1
4.181792758E1,-6.181950092E0,6.163950443E0,-6.000000238E-2
4.183702610E1,-5.968950272E0,6.307950497E0,-7.110000253E-1
4.185612480E1,-5.833050251E0,6.400950432E0,-1.414950013E0
4.187522332E1,-5.670000076E0,6.420000076E0,-1.879050136E0
4.189432199E1,-5.742000103E0,6.339000225E0,-2.458950043E0
4.191342050E1,-5.938050270E0,6.055950165E0,-2.634000063E0
4.193251923E1,-6.240000248E0,5.874000072E0,-1.720950127E0
4.195161778E1,-6.546000481E0,5.721000195E0,-9.960000515E-1
4.197071644E1,-6.844950199E0,5.737950325E0,-4.170000255E-1
4.198981522E1,-6.817050457E0,5.770950317E0,3.705000132E-2
4.200891375E1,-7.099050522E0,5.934000492E0,4.110000134E-1
4.202801222E1,-7.405950546E0,6.031950474E0,6.720000505E-1
4.204711099E1,-7.510950565E0,6.106050491E0,9.570000172E-1
4.206620966E1,-7.473000526E0,6.184950352E0,1.360950112E0
4.208530821E1,-7.318950176E0,6.304950237E0,1.788000107E0
4.210440692E1,-7.075050354E0,6.517950535E0,2.310000181E0
4.212350549E1,-7.008000374E0,6.585000515E0,2.374050140E0
4.214260416E1,-6.888000488E0,6.613950253E0,2.419950008E0
4.216170269E1,-6.802050114E0,6.715050220E0,2.179949999E0
4.218080142E1,-6.307050228E0,6.909000397E0,1.624950051E0
4.219990011E1,-5.880000114E0,6.954000473E0,1.905000091E0
4.221899863E1,-6.283050060E0,6.633000374E0,1.900050044E0
4.223809731E1,-6.304050446E0,6.568950176E0,1.527000070E0
4.225719582E1,-6.064950466E0,6.733950138E0,1.560000062E0
4.227629452E1,-6.034050465E0,6.717000484E0,1.864050031E0
4.229539304E1,-6.204000473E0,6.633000374E0,2.068050146E0
4.231449178E1,-6.211050510E0,6.504000187E0,2.077050209E0
4.233359049E1,-6.034050465E0,6.577950478E0,2.452950001E0
4.235268904E1,-6.036000252E0,6.535050392E0,3.058950186E0
4.237178773E1,-6.213000298E0,6.394050121E0,3.151950121E0
4.239088625E1,-6.019050121E0,6.559050083E0,3.114000082E0
4.240998499E1,-5.590950489E0,6.817950249E0,3.370050192E0
4.242908380E1,-5.458950043E0,6.930000305E0,3.886950254E0
4.244818237E1,-5.092950344E0,7.207950115E0,4.170000076E0
4.246728104E1,-4.291050434E0,7.299000263E0,4.218000412E0
4.248637959E1,-4.000950336E0,7.474050522E0,4.443000317E0
4.250547836E1,-3.376050234E0,7.735050201E0,4.771050453E0
4.252457711E1,-2.035050154E0,8.785950661E0,6.127950191E0
4.254367567E1,-2.305950165E0,8.826000214E0,6.127950191E0
4.256277434E1,-2.524050236E0,8.781000137E0,5.563050270E0
4.258187286E1,-1.924950123E0,8.830950737E0,5.626050472E0
4.260097157E1,-9.940500259E-1,8.721000671E0,5.499000072E0
4.262007038E1,-1.345950007E0,9.139950752E0,5.026950359E0
4.263916886E1,-7.450500131E-1,8.805000305E0,4.873950005E0
4.265826753E1,-3.780000210E-1,8.950950623E0,5.214000225E0
4.267736628E1,-1.600500047E-1,8.995950699E0,5.262000084E0
4.269646484E1,-1.695000008E-2,8.680050850E0,5.107950211E0
4.271556356E1,2.505000122E-2,8.584950447E0,4.749000072E0
4.273466211E1,2.070000172E-1,8.407050133E0,4.102950096E0
4.275376078E1,9.469500184E-1,8.661000252E0,4.768050194E0
4.277285931E1,1.206000090E0,8.802000046E0,4.912050247E0
4.279195800E1,1.548000097E0,8.929050446E0,5.142000198E0
4.281105679E1,1.833000064E0,8.968050003E0,5.226000309E0
4.283015529E1,1.905000091E0,9.118050575E0,5.149050236E0
4.284925398E1,1.644000053E0,8.860050201E0,4.945950031E0
4.286835252E1,1.483050108E0,8.671050072E0,4.870950222E0
4.288745128E1,1.675050020E0,8.746950150E0,5.082000256E0
4.290654999E1,1.741950035E0,8.697000504E0,5.083950043E0
4.292564855E1,1.663050056E0,8.617950439E0,4.972050190E0
4.294474730E1,1.561950088E0,8.611050606E0,4.897950172E0
4.296384575E1,1.768050075E0,8.773950577E0,4.950000286E0
4.298294451E1,1.912050128E0,8.770950317E0,4.938000202E0
4.300204321E1,1.693950057E0,8.560950279E0,4.888050079E0
4.302114175E1,1.764000058E0,8.577000618E0,4.986000061E0
4.304024048E1,1.876050115E0,8.652000427E0,4.752000332E0
4.305933921E1,2.071950197E0,8.616000175E0,3.789000273E0
4.307843773E1,2.065050125E0,8.491050720E0,5.070000172E0
4.309753645E1,1.965000153E0,8.472000122E0,5.271000385E0
4.311663522E1,1.906950116E0,8.295000076E0,5.062950134E0
4.313573367E1,1.984050035E0,8.379000664E0,5.038950443E0
4.315483236E1,2.158950090E0,8.568000793E0,5.008050442E0
4.317393088E1,2.263950109E0,8.695050240E0,5.080050468E0
